t,veh_id,x,y,origin
175,51,5.5872000292287884,-2.7414587960199635,E
175,52,-5.95130002557519,2.398776446517468,W
175,53,-1.3707293980099822,-7.043600014614394,S
175,54,-1.3707293980099822,-7.043600014614394,S
175,55,-0.6853646990049911,-7.7718000073071964,S
175,56,-8.5,0.0,W
175,57,0.0,-11.5,S
175,58,0.0,14.5,N
175,59,15.0,0.0,E
175,60,-15.5,0.0,W
175,61,0.0,16.0,N
175,62,-16.5,0.0,W
175,63,19.5,0.0,E
175,64,21.5,0.0,E
175,65,23.0,0.0,E
175,66,-26.0,0.0,W
175,67,27.5,0.0,E
175,68,29.5,0.0,E
175,69,0.0,31.5,N
175,70,0.0,-31.5,S
175,71,32.5,0.0,E
175,72,0.0,34.0,N
175,73,0.0,35.5,N
175,74,0.0,-36.0,S
175,75,0.0,-36.5,S
175,76,-37.0,0.0,W
175,77,37.5,0.0,E
175,78,0.0,38.5,N
176,3,-39.32590100927467,-0.12551408405498665,E
176,4,-0.12551408405498665,39.32590100927467,S
176,5,-0.40008806942535324,37.851245413361575,S
176,6,-35.88503795214411,-0.7661867165858431,E
176,7,-0.9492360401660884,34.90193422153538,S
176,8,-1.6814333344870702,30.969519299100437,S
176,9,-1.7729579962771929,30.477967433796067,S
176,10,2.047531981647561,-29.003311837882958,N
176,11,-28.511759972578588,-2.1390566434376836,E
176,12,28.511759972578588,2.1390566434376836,W
176,13,27.52865624196985,2.322105967017929,W
176,14,-2.4136306288080513,27.03710437666548,S
176,15,26.05400064605674,2.596679952388296,W
176,16,-2.6882046141784186,25.56244878075237,S
176,17,-24.57934505014363,-2.8712539377586634,E
176,18,24.57934505014363,2.8712539377586634,W
176,19,-3.5119265702895204,21.13848199301304,S
176,20,3.603451232079643,-20.64693012770867,N
176,21,-3.7865005556598876,19.663826397099932,S
176,22,-19.663826397099932,-3.7865005556598876,E
176,23,-18.189170801186823,-4.061074541030255,E
176,24,4.244123864610501,-17.206067070578083,N
176,25,-15.731411474664975,-4.518697849980868,E
176,26,15.731411474664975,4.518697849980868,W
176,27,-15.239859609360607,-4.61022251177099,E
176,28,-4.701747173561113,14.74830774405624,S
176,29,-4.97632115893148,13.273652148143135,S
176,30,13.273652148143135,4.97632115893148,W
176,31,-5.067845820721603,12.782100282838767,S
176,32,5.6169937914623365,-9.83278909101256,N
176,33,-9.341237225708191,-5.708518453252459,E
176,34,-5.800043115042581,8.849685360403823,S
176,35,-5.891567776832703,8.358133495099455,S
176,36,7.375029764490719,6.074617100412947,W
176,37,6.166141762203069,-6.883477899186351,N
176,38,-6.391926033881983,-6.257666423993191,E
176,39,-6.349191085783313,5.900374168577615,S
176,40,5.408822303273247,6.440715747573435,W
176,41,3.934166707360143,6.715289732943801,W
176,42,-6.989863718314167,2.459511111447039,S
176,43,-1.5821000694183738,6.510964640547412,W
176,44,-1.5821000694183738,6.510964640547412,W
176,45,-5.482917592039926,-2.6744000584575778,S
176,46,3.038500054803979,-5.140235242537431,E
176,47,-4.797552893034935,-3.4026000511503804,S
176,48,-4.45487054353244,-3.766700047496782,S
176,49,3.426823495024954,4.859000036535986,N
176,50,-3.0841411455224588,-5.223100032882387,S
176,51,5.223100032882387,-3.0841411455224588,E
176,52,-5.5872000292287884,2.7414587960199635,W
176,53,-1.7134117475124775,-6.6795000182679924,S
176,54,-1.7134117475124775,-6.6795000182679924,S
176,55,-1.0280470485074866,-7.407700010960795,S
176,56,-8.5,0.0,W
176,57,0.0,-11.0,S
176,58,0.0,14.0,N
176,59,14.5,0.0,E
176,60,-15.0,0.0,W
176,61,0.0,15.5,N
176,62,-16.0,0.0,W
176,63,19.0,0.0,E
176,64,21.0,0.0,E
176,65,22.5,0.0,E
176,66,-25.5,0.0,W
176,67,27.0,0.0,E
176,68,29.0,0.0,E
176,69,0.0,31.0,N
176,70,0.0,-31.0,S
176,71,32.0,0.0,E
176,72,0.0,33.5,N
176,73,0.0,35.0,N
176,74,0.0,-35.5,S
176,75,0.0,-36.0,S
176,76,-36.5,0.0,W
176,77,37.0,0.0,E
176,78,0.0,38.0,N
176,79,39.5,0.0,E
176,80,39.5,0.0,E
177,4,-0.12551408405498665,39.32590100927467,S
177,5,-0.30856340763523094,38.34279727866594,S
177,6,-36.376589817448476,-0.6746620547957206,E
177,7,-0.8577113783759658,35.393486086839744,S
177,8,-1.5899086726969476,31.461071164404807,S
177,9,-1.6814333344870702,30.969519299100437,S
177,10,1.9560073198574381,-29.494863703187328,N
177,11,-29.003311837882958,-2.047531981647561,E
177,12,29.003311837882958,2.047531981647561,W
177,13,28.020208107274218,2.2305813052278065,W
177,14,-2.322105967017929,27.52865624196985,S
177,15,26.54555251136111,2.5051552905981738,W
177,16,-2.596679952388296,26.05400064605674,S
177,17,-25.070896915448,-2.779729275968541,E
177,18,25.070896915448,2.779729275968541,W
177,19,-3.420401908499398,21.63003385831741,S
177,20,3.5119265702895204,-21.13848199301304,N
177,21,-3.694975893869765,20.1553782624043,S
177,22,-20.1553782624043,-3.694975893869765,E
177,23,-18.680722666491192,-3.9695498792401325,E
177,24,4.152599202820378,-17.697618935882453,N
177,25,-16.222963339969343,-4.427173188190746,E
177,26,16.222963339969343,4.427173188190746,W
177,27,-15.731411474664975,-4.518697849980868,E
177,28,-4.61022251177099,15.239859609360607,S
177,29,-4.884796497141358,13.765204013447503,S
177,30,13.765204013447503,4.884796497141358,W
177,31,-4.97632115893148,13.273652148143135,S
177,32,5.5254691296722145,-10.324340956316927,N
177,33,-9.83278909101256,-5.6169937914623365,E
177,34,-5.708518453252459,9.341237225708191,S
177,35,-5.800043115042581,8.849685360403823,S
177,36,7.866581629795087,5.983092438622825,W
177,37,6.074617100412947,-7.375029764490719,N
177,38,-6.883477899186351,-6.166141762203069,E
177,39,-6.257666423993191,6.391926033881983,S
177,40,5.900374168577615,6.349191085783313,W
177,41,4.425718572664511,6.623765071153679,W
177,42,-6.898339056524045,2.951062976751407,S
177,43,-1.2180000730719724,6.853646990049907,W
177,44,-1.2180000730719724,6.853646990049907,W
177,45,-5.825599941542421,-2.3103000621111764,S
177,46,2.6744000584575778,-5.482917592039926,E
177,47,-5.140235242537431,-3.038500054803979,S
177,48,-4.797552893034935,-3.4026000511503804,S
177,49,3.7695058445274494,4.4949000401895844,N
177,50,-3.426823495024954,-4.859000036535986,S
177,51,4.859000036535986,-3.426823495024954,E
177,52,-5.223100032882387,3.0841411455224588,W
177,53,-2.056094097014973,-6.315400021921591,S
177,54,-2.056094097014973,-6.315400021921591,S
177,55,-1.3707293980099822,-7.043600014614394,S
177,56,-8.135900003653598,0.3426823495024955,W
177,57,0.0,-10.5,S
177,58,0.0,13.5,N
177,59,14.0,0.0,E
177,60,-14.5,0.0,W
177,61,0.0,15.0,N
177,62,-15.5,0.0,W
177,63,18.5,0.0,E
177,64,20.5,0.0,E
177,65,22.0,0.0,E
177,66,-25.0,0.0,W
177,67,26.5,0.0,E
177,68,28.5,0.0,E
177,69,0.0,30.5,N
177,70,0.0,-30.5,S
177,71,31.5,0.0,E
177,72,0.0,33.0,N
177,73,0.0,34.5,N
177,74,0.0,-35.0,S
177,75,0.0,-35.5,S
177,76,-36.0,0.0,W
177,77,36.5,0.0,E
177,78,0.0,37.5,N
177,79,39.0,0.0,E
177,80,39.0,0.0,E
178,5,-0.2170387458451087,38.83434914397031,S
178,6,-36.86814168275284,-0.5831373930055981,E
178,7,-0.7661867165858431,35.88503795214411,S
178,8,-1.498384010906825,31.952623029709176,S
178,9,-1.5899086726969476,31.461071164404807,S
178,10,1.8644826580673155,-29.986415568491697,N
178,11,-29.494863703187328,-1.9560073198574381,E
178,12,29.494863703187328,1.9560073198574381,W
178,13,28.511759972578588,2.1390566434376836,W
178,14,-2.2305813052278065,28.020208107274218,S
178,15,27.03710437666548,2.4136306288080513,W
178,16,-2.5051552905981738,26.54555251136111,S
178,17,-25.56244878075237,-2.6882046141784186,E
178,18,25.56244878075237,2.6882046141784186,W
178,19,-3.3288772467092755,22.12158572362178,S
178,20,3.420401908499398,-21.63003385831741,N
178,21,-3.603451232079643,20.64693012770867,S
178,22,-20.64693012770867,-3.603451232079643,E
178,23,-19.172274531795562,-3.87802521745001,E
178,24,4.061074541030255,-18.189170801186823,N
178,25,-16.714515205273713,-4.3356485264006235,E
178,26,16.714515205273713,4.3356485264006235,W
178,27,-16.222963339969343,-4.427173188190746,E
178,28,-4.518697849980868,15.731411474664975,S
178,29,-4.793271835351236,14.256755878751871,S
178,30,14.256755878751871,4.793271835351236,W
178,31,-4.884796497141358,13.765204013447503,S
178,32,5.4339444678820925,-10.815892821621295,N
178,33,-10.324340956316927,-5.5254691296722145,E
178,34,-5.6169937914623365,9.83278909101256,S
178,35,-5.708518453252459,9.341237225708191,S
178,36,8.358133495099455,5.891567776832703,W
178,37,5.983092438622825,-7.866581629795087,N
178,38,-7.375029764490719,-6.074617100412947,E
178,39,-6.166141762203069,6.883477899186351,S
178,40,6.391926033881983,6.257666423993191,W
178,41,4.917270437968879,6.532240409363557,W
178,42,-6.806814394733923,3.442614842055775,S
178,43,-0.8539000767255711,7.196329339552403,W
178,44,-0.8539000767255711,7.196329339552403,W
178,45,-6.168282291044917,-1.9462000657647751,S
178,46,2.3103000621111764,-5.825599941542421,E
178,47,-5.482917592039926,-2.6744000584575778,S
178,48,-5.140235242537431,-3.038500054803979,S
178,49,4.112188194029945,4.130800043843183,N
178,50,-3.7695058445274494,-4.4949000401895844,S
178,51,4.4949000401895844,-3.7695058445274494,E
178,52,-4.859000036535986,3.426823495024954,W
178,53,-2.398776446517468,-5.95130002557519,S
178,54,-2.398776446517468,-5.95130002557519,S
178,55,-1.7134117475124775,-6.6795000182679924,S
178,56,-7.7718000073071964,0.6853646990049911,W
178,57,0.0,-10.0,S
178,58,0.0,13.0,N
178,59,13.5,0.0,E
178,60,-14.0,0.0,W
178,61,0.0,14.5,N
178,62,-15.0,0.0,W
178,63,18.0,0.0,E
178,64,20.0,0.0,E
178,65,21.5,0.0,E
178,66,-24.5,0.0,W
178,67,26.0,0.0,E
178,68,28.0,0.0,E
178,69,0.0,30.0,N
178,70,0.0,-30.0,S
178,71,31.0,0.0,E
178,72,0.0,32.5,N
178,73,0.0,34.0,N
178,74,0.0,-34.5,S
178,75,0.0,-35.0,S
178,76,-35.5,0.0,W
178,77,36.0,0.0,E
178,78,0.0,37.0,N
178,79,38.5,0.0,E
178,80,38.5,0.0,E
178,81,0.0,39.5,N
178,82,0.0,-39.5,S
179,5,-0.12551408405498665,39.32590100927467,S
179,6,-37.35969354805721,-0.4916127312154756,E
179,7,-0.6746620547957206,36.376589817448476,S
179,8,-1.406859349116702,32.444174895013546,S
179,9,-1.498384010906825,31.952623029709176,S
179,10,1.7729579962771929,-30.477967433796067,N
179,11,-29.986415568491697,-1.8644826580673155,E
179,12,29.986415568491697,1.8644826580673155,W
179,13,29.003311837882958,2.047531981647561,W
179,14,-2.1390566434376836,28.511759972578588,S
179,15,27.52865624196985,2.322105967017929,W
179,16,-2.4136306288080513,27.03710437666548,S
179,17,-26.05400064605674,-2.596679952388296,E
179,18,26.05400064605674,2.596679952388296,W
179,19,-3.237352584919153,22.61313758892615,S
179,20,3.3288772467092755,-22.12158572362178,N
179,21,-3.5119265702895204,21.13848199301304,S
179,22,-21.13848199301304,-3.5119265702895204,E
179,23,-19.663826397099932,-3.7865005556598876,E
179,24,3.9695498792401325,-18.680722666491192,N
179,25,-17.206067070578083,-4.244123864610501,E
179,26,17.206067070578083,4.244123864610501,W
179,27,-16.714515205273713,-4.3356485264006235,E
179,28,-4.427173188190746,16.222963339969343,S
179,29,-4.701747173561113,14.74830774405624,S
179,30,14.74830774405624,4.701747173561113,W
179,31,-4.793271835351236,14.256755878751871,S
179,32,5.34241980609197,-11.307444686925663,N
179,33,-10.815892821621295,-5.4339444678820925,E
179,34,-5.5254691296722145,10.324340956316927,S
179,35,-5.6169937914623365,9.83278909101256,S
179,36,8.849685360403823,5.800043115042581,W
179,37,5.891567776832703,-8.358133495099455,N
179,38,-7.866581629795087,-5.983092438622825,E
179,39,-6.074617100412947,7.375029764490719,S
179,40,6.883477899186351,6.166141762203069,W
179,41,5.408822303273247,6.440715747573435,W
179,42,-6.715289732943801,3.934166707360143,S
179,43,-0.48980008037916983,7.539011689054899,W
179,44,-0.48980008037916983,7.539011689054899,W
179,45,-6.510964640547412,-1.5821000694183738,S
179,46,1.9462000657647751,-6.168282291044917,E
179,47,-5.825599941542421,-2.3103000621111764,S
179,48,-5.482917592039926,-2.6744000584575778,S
179,49,4.45487054353244,3.766700047496782,N
179,50,-4.112188194029945,-4.130800043843183,S
179,51,4.130800043843183,-4.112188194029945,E
179,52,-4.4949000401895844,3.7695058445274494,W
179,53,-2.7414587960199635,-5.5872000292287884,S
179,54,-2.7414587960199635,-5.5872000292287884,S
179,55,-2.056094097014973,-6.315400021921591,S
179,56,-7.407700010960795,1.0280470485074866,W
179,57,0.0,-9.5,S
179,58,0.0,12.5,N
179,59,13.0,0.0,E
179,60,-13.5,0.0,W
179,61,0.0,14.0,N
179,62,-14.5,0.0,W
179,63,17.5,0.0,E
179,64,19.5,0.0,E
179,65,21.0,0.0,E
179,66,-24.0,0.0,W
179,67,25.5,0.0,E
179,68,27.5,0.0,E
179,69,0.0,29.5,N
179,70,0.0,-29.5,S
179,71,30.5,0.0,E
179,72,0.0,32.0,N
179,73,0.0,33.5,N
179,74,0.0,-34.0,S
179,75,0.0,-34.5,S
179,76,-35.0,0.0,W
179,77,35.5,0.0,E
179,78,0.0,36.5,N
179,79,38.0,0.0,E
179,80,38.0,0.0,E
179,81,0.0,39.0,N
179,82,0.0,-39.0,S
179,83,0.0,39.5,N
180,5,-0.12551408405498665,39.32590100927467,S
180,6,-37.851245413361575,-0.40008806942535324,E
180,7,-0.5831373930055981,36.86814168275284,S
180,8,-1.3153346873265792,32.93572676031791,S
180,9,-1.406859349116702,32.444174895013546,S
180,10,1.6814333344870702,-30.969519299100437,N
180,11,-30.477967433796067,-1.7729579962771929,E
180,12,30.477967433796067,1.7729579962771929,W
180,13,29.494863703187328,1.9560073198574381,W
180,14,-2.047531981647561,29.003311837882958,S
180,15,28.020208107274218,2.2305813052278065,W
180,16,-2.322105967017929,27.52865624196985,S
180,17,-26.54555251136111,-2.5051552905981738,E
180,18,26.54555251136111,2.5051552905981738,W
180,19,-3.1458279231290307,23.10468945423052,S
180,20,3.237352584919153,-22.61313758892615,N
180,21,-3.420401908499398,21.63003385831741,S
180,22,-21.63003385831741,-3.420401908499398,E
180,23,-20.1553782624043,-3.694975893869765,E
180,24,3.87802521745001,-19.172274531795562,N
180,25,-17.697618935882453,-4.152599202820378,E
180,26,17.697618935882453,4.152599202820378,W
180,27,-17.206067070578083,-4.244123864610501,E
180,28,-4.3356485264006235,16.714515205273713,S
180,29,-4.61022251177099,15.239859609360607,S
180,30,15.239859609360607,4.61022251177099,W
180,31,-4.701747173561113,14.74830774405624,S
180,32,5.250895144301847,-11.798996552230031,N
180,33,-11.307444686925663,-5.34241980609197,E
180,34,-5.4339444678820925,10.815892821621295,S
180,35,-5.5254691296722145,10.324340956316927,S
180,36,9.341237225708191,5.708518453252459,W
180,37,5.800043115042581,-8.849685360403823,N
180,38,-8.358133495099455,-5.891567776832703,E
180,39,-5.983092438622825,7.866581629795087,S
180,40,7.375029764490719,6.074617100412947,W
180,41,5.900374168577615,6.349191085783313,W
180,42,-6.623765071153679,4.425718572664511,S
180,43,-0.48980008037916983,7.539011689054899,W
180,44,-0.48980008037916983,7.539011689054899,W
180,45,-6.853646990049907,-1.2180000730719724,S
180,46,1.5821000694183738,-6.510964640547412,E
180,47,-6.168282291044917,-1.9462000657647751,S
180,48,-5.825599941542421,-2.3103000621111764,S
180,49,4.797552893034935,3.4026000511503804,N
180,50,-4.45487054353244,-3.766700047496782,S
180,51,3.766700047496782,-4.45487054353244,E
180,52,-4.130800043843183,4.112188194029945,W
180,53,-3.0841411455224588,-5.223100032882387,S
180,54,-3.0841411455224588,-5.223100032882387,S
180,55,-2.398776446517468,-5.95130002557519,S
180,56,-7.043600014614394,1.3707293980099822,W
180,57,0.0,-9.0,S
180,58,0.0,12.0,N
180,59,12.5,0.0,E
180,60,-13.0,0.0,W
180,61,0.0,13.5,N
180,62,-14.0,0.0,W
180,63,17.0,0.0,E
180,64,19.0,0.0,E
180,65,20.5,0.0,E
180,66,-23.5,0.0,W
180,67,25.0,0.0,E
180,68,27.0,0.0,E
180,69,0.0,29.0,N
180,70,0.0,-29.0,S
180,71,30.0,0.0,E
180,72,0.0,31.5,N
180,73,0.0,33.0,N
180,74,0.0,-33.5,S
180,75,0.0,-34.0,S
180,76,-34.5,0.0,W
180,77,35.0,0.0,E
180,78,0.0,36.0,N
180,79,37.5,0.0,E
180,80,37.5,0.0,E
180,81,0.0,38.5,N
180,82,0.0,-38.5,S
180,83,0.0,39.0,N
181,6,-38.34279727866594,-0.30856340763523094,E
181,7,-0.4916127312154756,37.35969354805721,S
181,8,-1.2238100255364563,33.42727862562228,S
181,9,-1.3153346873265792,32.93572676031791,S
181,10,1.5899086726969476,-31.461071164404807,N
181,11,-30.969519299100437,-1.6814333344870702,E
181,12,30.969519299100437,1.6814333344870702,W
181,13,29.986415568491697,1.8644826580673155,W
181,14,-1.9560073198574381,29.494863703187328,S
181,15,28.511759972578588,2.1390566434376836,W
181,16,-2.2305813052278065,28.020208107274218,S
181,17,-27.03710437666548,-2.4136306288080513,E
181,18,27.03710437666548,2.4136306288080513,W
181,19,-3.0543032613389083,23.59624131953489,S
181,20,3.1458279231290307,-23.10468945423052,N
181,21,-3.3288772467092755,22.12158572362178,S
181,22,-22.12158572362178,-3.3288772467092755,E
181,23,-20.64693012770867,-3.603451232079643,E
181,24,3.7865005556598876,-19.663826397099932,N
181,25,-18.189170801186823,-4.061074541030255,E
181,26,18.189170801186823,4.061074541030255,W
181,27,-17.697618935882453,-4.152599202820378,E
181,28,-4.244123864610501,17.206067070578083,S
181,29,-4.518697849980868,15.731411474664975,S
181,30,15.731411474664975,4.518697849980868,W
181,31,-4.61022251177099,15.239859609360607,S
181,32,5.159370482511725,-12.2905484175344,N
181,33,-11.798996552230031,-5.250895144301847,E
181,34,-5.34241980609197,11.307444686925663,S
181,35,-5.4339444678820925,10.815892821621295,S
181,36,9.83278909101256,5.6169937914623365,W
181,37,5.708518453252459,-9.341237225708191,N
181,38,-8.849685360403823,-5.800043115042581,E
181,39,-5.891567776832703,8.358133495099455,S
181,40,7.866581629795087,5.983092438622825,W
181,41,6.391926033881983,6.257666423993191,W
181,42,-6.532240409363557,4.917270437968879,S
181,43,0.0017517849251983963,7.447487027264777,W
181,44,0.0017517849251983963,7.447487027264777,W
181,45,-7.196329339552403,-0.8539000767255711,S
181,46,1.2180000730719724,-6.853646990049907,E
181,47,-6.510964640547412,-1.5821000694183738,S
181,48,-6.168282291044917,-1.9462000657647751,S
181,49,5.140235242537431,3.038500054803979,N
181,50,-4.797552893034935,-3.4026000511503804,S
181,51,3.4026000511503804,-4.797552893034935,E
181,52,-3.766700047496782,4.45487054353244,W
181,53,-3.426823495024954,-4.859000036535986,S
181,54,-3.426823495024954,-4.859000036535986,S
181,55,-2.7414587960199635,-5.5872000292287884,S
181,56,-6.6795000182679924,1.7134117475124775,W
181,57,0.0,-8.5,S
181,58,0.0,11.5,N
181,59,12.0,0.0,E
181,60,-12.5,0.0,W
181,61,0.0,13.0,N
181,62,-13.5,0.0,W
181,63,16.5,0.0,E
181,64,18.5,0.0,E
181,65,20.0,0.0,E
181,66,-23.0,0.0,W
181,67,24.5,0.0,E
181,68,26.5,0.0,E
181,69,0.0,28.5,N
181,70,0.0,-28.5,S
181,71,29.5,0.0,E
181,72,0.0,31.0,N
181,73,0.0,32.5,N
181,74,0.0,-33.0,S
181,75,0.0,-33.5,S
181,76,-34.0,0.0,W
181,77,34.5,0.0,E
181,78,0.0,35.5,N
181,79,37.0,0.0,E
181,80,37.0,0.0,E
181,81,0.0,38.0,N
181,82,0.0,-38.0,S
181,83,0.0,38.5,N
182,6,-38.83434914397031,-0.2170387458451087,E
182,7,-0.40008806942535324,37.851245413361575,S
182,8,-1.1322853637463337,33.918830490926645,S
182,9,-1.2238100255364563,33.42727862562228,S
182,10,1.498384010906825,-31.952623029709176,N
182,11,-31.461071164404807,-1.5899086726969476,E
182,12,31.461071164404807,1.5899086726969476,W
182,13,30.477967433796067,1.7729579962771929,W
182,14,-1.8644826580673155,29.986415568491697,S
182,15,29.003311837882958,2.047531981647561,W
182,16,-2.1390566434376836,28.511759972578588,S
182,17,-27.52865624196985,-2.322105967017929,E
182,18,27.52865624196985,2.322105967017929,W
182,19,-2.962778599548786,24.08779318483926,S
182,20,3.0543032613389083,-23.59624131953489,N
182,21,-3.237352584919153,22.61313758892615,S
182,22,-22.61313758892615,-3.237352584919153,E
182,23,-21.13848199301304,-3.5119265702895204,E
182,24,3.694975893869765,-20.1553782624043,N
182,25,-18.680722666491192,-3.9695498792401325,E
182,26,18.680722666491192,3.9695498792401325,W
182,27,-18.189170801186823,-4.061074541030255,E
182,28,-4.152599202820378,17.697618935882453,S
182,29,-4.427173188190746,16.222963339969343,S
182,30,16.222963339969343,4.427173188190746,W
182,31,-4.518697849980868,15.731411474664975,S
182,32,5.067845820721603,-12.782100282838767,N
182,33,-12.2905484175344,-5.159370482511725,E
182,34,-5.250895144301847,11.798996552230031,S
182,35,-5.34241980609197,11.307444686925663,S
182,36,10.324340956316927,5.5254691296722145,W
182,37,5.6169937914623365,-9.83278909101256,N
182,38,-9.341237225708191,-5.708518453252459,E
182,39,-5.800043115042581,8.849685360403823,S
182,40,8.358133495099455,5.891567776832703,W
182,41,6.883477899186351,6.166141762203069,W
182,42,-6.440715747573435,5.408822303273247,S
182,43,0.49330365022956657,7.355962365474655,W
182,44,0.49330365022956657,7.355962365474655,W
182,45,-7.539011689054899,-0.48980008037916983,S
182,46,0.8539000767255711,-7.196329339552403,E
182,47,-6.853646990049907,-1.2180000730719724,S
182,48,-6.510964640547412,-1.5821000694183738,S
182,49,5.482917592039926,2.6744000584575778,N
182,50,-5.140235242537431,-3.038500054803979,S
182,51,3.038500054803979,-5.140235242537431,E
182,52,-3.4026000511503804,4.797552893034935,W
182,53,-3.7695058445274494,-4.4949000401895844,S
182,54,-3.7695058445274494,-4.4949000401895844,S
182,55,-3.0841411455224588,-5.223100032882387,S
182,56,-6.315400021921591,2.056094097014973,W
182,57,0.0,-8.5,S
182,58,0.0,11.0,N
182,59,11.5,0.0,E
182,60,-12.0,0.0,W
182,61,0.0,12.5,N
182,62,-13.0,0.0,W
182,63,16.0,0.0,E
182,64,18.0,0.0,E
182,65,19.5,0.0,E
182,66,-22.5,0.0,W
182,67,24.0,0.0,E
182,68,26.0,0.0,E
182,69,0.0,28.0,N
182,70,0.0,-28.0,S
182,71,29.0,0.0,E
182,72,0.0,30.5,N
182,73,0.0,32.0,N
182,74,0.0,-32.5,S
182,75,0.0,-33.0,S
182,76,-33.5,0.0,W
182,77,34.0,0.0,E
182,78,0.0,35.0,N
182,79,36.5,0.0,E
182,80,36.5,0.0,E
182,81,0.0,37.5,N
182,82,0.0,-37.5,S
182,83,0.0,38.0,N
183,6,-39.32590100927467,-0.12551408405498665,E
183,7,-0.30856340763523094,38.34279727866594,S
183,8,-1.040760701956211,34.41038235623101,S
183,9,-1.1322853637463337,33.918830490926645,S
183,10,1.406859349116702,-32.444174895013546,N
183,11,-31.952623029709176,-1.498384010906825,E
183,12,31.952623029709176,1.498384010906825,W
183,13,30.969519299100437,1.6814333344870702,W
183,14,-1.7729579962771929,30.477967433796067,S
183,15,29.494863703187328,1.9560073198574381,W
183,16,-2.047531981647561,29.003311837882958,S
183,17,-28.020208107274218,-2.2305813052278065,E
183,18,28.020208107274218,2.2305813052278065,W
183,19,-2.8712539377586634,24.57934505014363,S
183,20,2.962778599548786,-24.08779318483926,N
183,21,-3.1458279231290307,23.10468945423052,S
183,22,-23.10468945423052,-3.1458279231290307,E
183,23,-21.63003385831741,-3.420401908499398,E
183,24,3.603451232079643,-20.64693012770867,N
183,25,-19.172274531795562,-3.87802521745001,E
183,26,19.172274531795562,3.87802521745001,W
183,27,-18.680722666491192,-3.9695498792401325,E
183,28,-4.061074541030255,18.189170801186823,S
183,29,-4.3356485264006235,16.714515205273713,S
183,30,16.714515205273713,4.3356485264006235,W
183,31,-4.427173188190746,16.222963339969343,S
183,32,4.97632115893148,-13.273652148143135,N
183,33,-12.782100282838767,-5.067845820721603,E
183,34,-5.159370482511725,12.2905484175344,S
183,35,-5.250895144301847,11.798996552230031,S
183,36,10.815892821621295,5.4339444678820925,W
183,37,5.5254691296722145,-10.324340956316927,N
183,38,-9.83278909101256,-5.6169937914623365,E
183,39,-5.708518453252459,9.341237225708191,S
183,40,8.849685360403823,5.800043115042581,W
183,41,7.375029764490719,6.074617100412947,W
183,42,-6.349191085783313,5.900374168577615,S
183,43,0.9848555155339347,7.264437703684533,W
183,44,0.9848555155339347,7.264437703684533,W
183,45,-7.539011689054899,-0.48980008037916983,S
183,46,0.48980008037916983,-7.539011689054899,E
183,47,-7.196329339552403,-0.8539000767255711,S
183,48,-6.853646990049907,-1.2180000730719724,S
183,49,5.825599941542421,2.3103000621111764,N
183,50,-5.482917592039926,-2.6744000584575778,S
183,51,2.6744000584575778,-5.482917592039926,E
183,52,-3.038500054803979,5.140235242537431,W
183,53,-4.112188194029945,-4.130800043843183,S
183,54,-4.112188194029945,-4.130800043843183,S
183,55,-3.426823495024954,-4.859000036535986,S
183,56,-5.95130002557519,2.398776446517468,W
183,57,-0.3426823495024955,-8.135900003653598,S
183,58,0.0,10.5,N
183,59,11.0,0.0,E
183,60,-11.5,0.0,W
183,61,0.0,12.0,N
183,62,-12.5,0.0,W
183,63,15.5,0.0,E
183,64,17.5,0.0,E
183,65,19.0,0.0,E
183,66,-22.0,0.0,W
183,67,23.5,0.0,E
183,68,25.5,0.0,E
183,69,0.0,27.5,N
183,70,0.0,-27.5,S
183,71,28.5,0.0,E
183,72,0.0,30.0,N
183,73,0.0,31.5,N
183,74,0.0,-32.0,S
183,75,0.0,-32.5,S
183,76,-33.0,0.0,W
183,77,33.5,0.0,E
183,78,0.0,34.5,N
183,79,36.0,0.0,E
183,80,36.0,0.0,E
183,81,0.0,37.0,N
183,82,0.0,-37.0,S
183,83,0.0,37.5,N
183,84,0.0,-39.5,S
183,85,39.5,0.0,E
184,6,-39.32590100927467,-0.12551408405498665,E
184,7,-0.2170387458451087,38.83434914397031,S
184,8,-0.9492360401660884,34.90193422153538,S
184,9,-1.040760701956211,34.41038235623101,S
184,10,1.3153346873265792,-32.93572676031791,N
184,11,-32.444174895013546,-1.406859349116702,E
184,12,32.444174895013546,1.406859349116702,W
184,13,31.461071164404807,1.5899086726969476,W
184,14,-1.6814333344870702,30.969519299100437,S
184,15,29.986415568491697,1.8644826580673155,W
184,16,-1.9560073198574381,29.494863703187328,S
184,17,-28.511759972578588,-2.1390566434376836,E
184,18,28.511759972578588,2.1390566434376836,W
184,19,-2.779729275968541,25.070896915448,S
184,20,2.8712539377586634,-24.57934505014363,N
184,21,-3.0543032613389083,23.59624131953489,S
184,22,-23.59624131953489,-3.0543032613389083,E
184,23,-22.12158572362178,-3.3288772467092755,E
184,24,3.5119265702895204,-21.13848199301304,N
184,25,-19.663826397099932,-3.7865005556598876,E
184,26,19.663826397099932,3.7865005556598876,W
184,27,-19.172274531795562,-3.87802521745001,E
184,28,-3.9695498792401325,18.680722666491192,S
184,29,-4.244123864610501,17.206067070578083,S
184,30,17.206067070578083,4.244123864610501,W
184,31,-4.3356485264006235,16.714515205273713,S
184,32,4.884796497141358,-13.765204013447503,N
184,33,-13.273652148143135,-4.97632115893148,E
